dataset,noise_type,XAI_method,Referee,threshold,metrics: acc
CricketX,global_mean,lime_mrseql,rocket,0,0.8205128205128205
CricketX,global_mean,lime_mrseql,rocket,10,0.7076923076923077
CricketX,global_mean,lime_mrseql,rocket,20,0.5128205128205128
CricketX,global_mean,lime_mrseql,rocket,30,0.358974358974359
CricketX,global_mean,lime_mrseql,rocket,40,0.24358974358974358
CricketX,global_mean,lime_mrseql,rocket,50,0.17692307692307693
CricketX,global_mean,lime_mrseql,rocket,60,0.13076923076923078
CricketX,global_mean,lime_mrseql,rocket,70,0.09487179487179487
CricketX,global_mean,lime_mrseql,rocket,80,0.08974358974358974
CricketX,global_mean,lime_mrseql,rocket,90,0.08205128205128205
CricketX,global_mean,lime_mrseql,rocket,100,0.08461538461538462
CricketX,global_mean,mrseql,rocket,0,0.8205128205128205
CricketX,global_mean,mrseql,rocket,10,0.7307692307692307
CricketX,global_mean,mrseql,rocket,20,0.4666666666666667
CricketX,global_mean,mrseql,rocket,30,0.26153846153846155
CricketX,global_mean,mrseql,rocket,40,0.2128205128205128
CricketX,global_mean,mrseql,rocket,50,0.14102564102564102
CricketX,global_mean,mrseql,rocket,60,0.11282051282051282
CricketX,global_mean,mrseql,rocket,70,0.08205128205128205
CricketX,global_mean,mrseql,rocket,80,0.08461538461538462
CricketX,global_mean,mrseql,rocket,90,0.08974358974358974
CricketX,global_mean,mrseql,rocket,100,0.08461538461538462
CricketX,global_mean,GS,rocket,0,0.8205128205128205
CricketX,global_mean,GS,rocket,10,0.5307692307692308
CricketX,global_mean,GS,rocket,20,0.3128205128205128
CricketX,global_mean,GS,rocket,30,0.2
CricketX,global_mean,GS,rocket,40,0.1564102564102564
CricketX,global_mean,GS,rocket,50,0.12307692307692308
CricketX,global_mean,GS,rocket,60,0.11025641025641025
CricketX,global_mean,GS,rocket,70,0.11282051282051282
CricketX,global_mean,GS,rocket,80,0.09743589743589744
CricketX,global_mean,GS,rocket,90,0.08717948717948718
CricketX,global_mean,GS,rocket,100,0.08461538461538462
CricketX,global_mean,IG,rocket,0,0.8205128205128205
CricketX,global_mean,IG,rocket,10,0.5564102564102564
CricketX,global_mean,IG,rocket,20,0.3487179487179487
CricketX,global_mean,IG,rocket,30,0.2230769230769231
CricketX,global_mean,IG,rocket,40,0.14615384615384616
CricketX,global_mean,IG,rocket,50,0.13333333333333333
CricketX,global_mean,IG,rocket,60,0.09487179487179487
CricketX,global_mean,IG,rocket,70,0.09487179487179487
CricketX,global_mean,IG,rocket,80,0.10512820512820513
CricketX,global_mean,IG,rocket,90,0.09743589743589744
CricketX,global_mean,IG,rocket,100,0.08461538461538462
CricketX,global_mean,random2020,rocket,0,0.8205128205128205
CricketX,global_mean,random2020,rocket,10,0.7307692307692307
CricketX,global_mean,random2020,rocket,20,0.5846153846153846
CricketX,global_mean,random2020,rocket,30,0.45897435897435895
CricketX,global_mean,random2020,rocket,40,0.37435897435897436
CricketX,global_mean,random2020,rocket,50,0.30512820512820515
CricketX,global_mean,random2020,rocket,60,0.2564102564102564
CricketX,global_mean,random2020,rocket,70,0.2282051282051282
CricketX,global_mean,random2020,rocket,80,0.20256410256410257
CricketX,global_mean,random2020,rocket,90,0.12051282051282051
CricketX,global_mean,random2020,rocket,100,0.08461538461538462
CricketX,local_mean,lime_mrseql,rocket,0,0.8205128205128205
CricketX,local_mean,lime_mrseql,rocket,10,0.717948717948718
CricketX,local_mean,lime_mrseql,rocket,20,0.5307692307692308
CricketX,local_mean,lime_mrseql,rocket,30,0.4025641025641026
CricketX,local_mean,lime_mrseql,rocket,40,0.29743589743589743
CricketX,local_mean,lime_mrseql,rocket,50,0.2282051282051282
CricketX,local_mean,lime_mrseql,rocket,60,0.15384615384615385
CricketX,local_mean,lime_mrseql,rocket,70,0.13076923076923078
CricketX,local_mean,lime_mrseql,rocket,80,0.1282051282051282
CricketX,local_mean,lime_mrseql,rocket,90,0.0641025641025641
CricketX,local_mean,lime_mrseql,rocket,100,0.08717948717948718
CricketX,local_mean,mrseql,rocket,0,0.8205128205128205
CricketX,local_mean,mrseql,rocket,10,0.735897435897436
CricketX,local_mean,mrseql,rocket,20,0.4794871794871795
CricketX,local_mean,mrseql,rocket,30,0.31025641025641026
CricketX,local_mean,mrseql,rocket,40,0.258974358974359
CricketX,local_mean,mrseql,rocket,50,0.18461538461538463
CricketX,local_mean,mrseql,rocket,60,0.13076923076923078
CricketX,local_mean,mrseql,rocket,70,0.09230769230769231
CricketX,local_mean,mrseql,rocket,80,0.0641025641025641
CricketX,local_mean,mrseql,rocket,90,0.09743589743589744
CricketX,local_mean,mrseql,rocket,100,0.08717948717948718
CricketX,local_mean,GS,rocket,0,0.8205128205128205
CricketX,local_mean,GS,rocket,10,0.5333333333333333
CricketX,local_mean,GS,rocket,20,0.32051282051282054
CricketX,local_mean,GS,rocket,30,0.18974358974358974
CricketX,local_mean,GS,rocket,40,0.1564102564102564
CricketX,local_mean,GS,rocket,50,0.13333333333333333
CricketX,local_mean,GS,rocket,60,0.11025641025641025
CricketX,local_mean,GS,rocket,70,0.1076923076923077
CricketX,local_mean,GS,rocket,80,0.10512820512820513
CricketX,local_mean,GS,rocket,90,0.11282051282051282
CricketX,local_mean,GS,rocket,100,0.08717948717948718
CricketX,local_mean,IG,rocket,0,0.8205128205128205
CricketX,local_mean,IG,rocket,10,0.5564102564102564
CricketX,local_mean,IG,rocket,20,0.3487179487179487
CricketX,local_mean,IG,rocket,30,0.20256410256410257
CricketX,local_mean,IG,rocket,40,0.13846153846153847
CricketX,local_mean,IG,rocket,50,0.1282051282051282
CricketX,local_mean,IG,rocket,60,0.1076923076923077
CricketX,local_mean,IG,rocket,70,0.09743589743589744
CricketX,local_mean,IG,rocket,80,0.12564102564102564
CricketX,local_mean,IG,rocket,90,0.11538461538461539
CricketX,local_mean,IG,rocket,100,0.08717948717948718
CricketX,local_mean,random2020,rocket,0,0.8205128205128205
CricketX,local_mean,random2020,rocket,10,0.735897435897436
CricketX,local_mean,random2020,rocket,20,0.5820512820512821
CricketX,local_mean,random2020,rocket,30,0.4564102564102564
CricketX,local_mean,random2020,rocket,40,0.3717948717948718
CricketX,local_mean,random2020,rocket,50,0.29743589743589743
CricketX,local_mean,random2020,rocket,60,0.2564102564102564
CricketX,local_mean,random2020,rocket,70,0.23076923076923078
CricketX,local_mean,random2020,rocket,80,0.19230769230769232
CricketX,local_mean,random2020,rocket,90,0.15384615384615385
CricketX,local_mean,random2020,rocket,100,0.08717948717948718
