dataset,noise_type,XAI_method,Referee,threshold,metrics: acc
Wafer,global_mean,lime_mrseql,rocket,0,0.9983776768332252
Wafer,global_mean,lime_mrseql,rocket,10,0.9326735885788449
Wafer,global_mean,lime_mrseql,rocket,20,0.9305645684620376
Wafer,global_mean,lime_mrseql,rocket,30,0.9193705386112914
Wafer,global_mean,lime_mrseql,rocket,40,0.9169370538611291
Wafer,global_mean,lime_mrseql,rocket,50,0.9187216093445815
Wafer,global_mean,lime_mrseql,rocket,60,0.9145035691109669
Wafer,global_mean,lime_mrseql,rocket,70,0.813595068137573
Wafer,global_mean,lime_mrseql,rocket,80,0.5261194029850746
Wafer,global_mean,lime_mrseql,rocket,90,0.20116807268007786
Wafer,global_mean,lime_mrseql,rocket,100,0.10788449059052563
Wafer,global_mean,mrseql,rocket,0,0.9983776768332252
Wafer,global_mean,mrseql,rocket,10,0.9448410123296561
Wafer,global_mean,mrseql,rocket,20,0.9151524983776769
Wafer,global_mean,mrseql,rocket,30,0.9110966904607398
Wafer,global_mean,mrseql,rocket,40,0.9125567813108372
Wafer,global_mean,mrseql,rocket,50,0.9065541855937703
Wafer,global_mean,mrseql,rocket,60,0.9049318624269954
Wafer,global_mean,mrseql,rocket,70,0.9049318624269954
Wafer,global_mean,mrseql,rocket,80,0.8612913692407528
Wafer,global_mean,mrseql,rocket,90,0.42764438676184297
Wafer,global_mean,mrseql,rocket,100,0.10788449059052563
Wafer,global_mean,GS,rocket,0,0.9983776768332252
Wafer,global_mean,GS,rocket,10,0.9467878001297858
Wafer,global_mean,GS,rocket,20,0.896009085009734
Wafer,global_mean,GS,rocket,30,0.8836794289422453
Wafer,global_mean,GS,rocket,40,0.8805970149253731
Wafer,global_mean,GS,rocket,50,0.8629136924075276
Wafer,global_mean,GS,rocket,60,0.849935107073329
Wafer,global_mean,GS,rocket,70,0.854639844256976
Wafer,global_mean,GS,rocket,80,0.8423101881894873
Wafer,global_mean,GS,rocket,90,0.7154445165476963
Wafer,global_mean,GS,rocket,100,0.10788449059052563
Wafer,global_mean,IG,rocket,0,0.9983776768332252
Wafer,global_mean,IG,rocket,10,0.9761518494484102
Wafer,global_mean,IG,rocket,20,0.9094743672939649
Wafer,global_mean,IG,rocket,30,0.8969824789097989
Wafer,global_mean,IG,rocket,40,0.8968202465931213
Wafer,global_mean,IG,rocket,50,0.8990914990266061
Wafer,global_mean,IG,rocket,60,0.8914665801427645
Wafer,global_mean,IG,rocket,70,0.8917910447761194
Wafer,global_mean,IG,rocket,80,0.8853017521090201
Wafer,global_mean,IG,rocket,90,0.7850421804023362
Wafer,global_mean,IG,rocket,100,0.10788449059052563
Wafer,global_mean,random2020,rocket,0,0.9983776768332252
Wafer,global_mean,random2020,rocket,10,0.9265087605451006
Wafer,global_mean,random2020,rocket,20,0.8995781959766386
Wafer,global_mean,random2020,rocket,30,0.8973069435431538
Wafer,global_mean,random2020,rocket,40,0.8958468526930564
Wafer,global_mean,random2020,rocket,50,0.8939000648929266
Wafer,global_mean,random2020,rocket,60,0.8932511356262167
Wafer,global_mean,random2020,rocket,70,0.8932511356262167
Wafer,global_mean,random2020,rocket,80,0.8898442569759896
Wafer,global_mean,random2020,rocket,90,0.8694029850746269
Wafer,global_mean,random2020,rocket,100,0.10788449059052563
Wafer,local_mean,lime_mrseql,rocket,0,0.9983776768332252
Wafer,local_mean,lime_mrseql,rocket,10,0.9424075275794939
Wafer,local_mean,lime_mrseql,rocket,20,0.9377027903958468
Wafer,local_mean,lime_mrseql,rocket,30,0.9250486696950032
Wafer,local_mean,lime_mrseql,rocket,40,0.9206683971447113
Wafer,local_mean,lime_mrseql,rocket,50,0.9159636599610642
Wafer,local_mean,lime_mrseql,rocket,60,0.9093121349772875
Wafer,local_mean,lime_mrseql,rocket,70,0.8973069435431538
Wafer,local_mean,lime_mrseql,rocket,80,0.9026606099935107
Wafer,local_mean,lime_mrseql,rocket,90,0.8580467229072031
Wafer,local_mean,lime_mrseql,rocket,100,0.8921155094094744
Wafer,local_mean,mrseql,rocket,0,0.9983776768332252
Wafer,local_mean,mrseql,rocket,10,0.9649578195976638
Wafer,local_mean,mrseql,rocket,20,0.9188838416612589
Wafer,local_mean,mrseql,rocket,30,0.9083387410772226
Wafer,local_mean,mrseql,rocket,40,0.9007138221933809
Wafer,local_mean,mrseql,rocket,50,0.8958468526930564
Wafer,local_mean,mrseql,rocket,60,0.8825438027255029
Wafer,local_mean,mrseql,rocket,70,0.8677806619078521
Wafer,local_mean,mrseql,rocket,80,0.8859506813757301
Wafer,local_mean,mrseql,rocket,90,0.8981181051265412
Wafer,local_mean,mrseql,rocket,100,0.8921155094094744
Wafer,local_mean,GS,rocket,0,0.9983776768332252
Wafer,local_mean,GS,rocket,10,0.9763140817650876
Wafer,local_mean,GS,rocket,20,0.9357560025957171
Wafer,local_mean,GS,rocket,30,0.9177482154445166
Wafer,local_mean,GS,rocket,40,0.9127190136275146
Wafer,local_mean,GS,rocket,50,0.9109344581440623
Wafer,local_mean,GS,rocket,60,0.8987670343932511
Wafer,local_mean,GS,rocket,70,0.8945489941596366
Wafer,local_mean,GS,rocket,80,0.8930889033095393
Wafer,local_mean,GS,rocket,90,0.8856262167423751
Wafer,local_mean,GS,rocket,100,0.8921155094094744
Wafer,local_mean,IG,rocket,0,0.9983776768332252
Wafer,local_mean,IG,rocket,10,0.9755029201817002
Wafer,local_mean,IG,rocket,20,0.9083387410772226
Wafer,local_mean,IG,rocket,30,0.895684620376379
Wafer,local_mean,IG,rocket,40,0.8955223880597015
Wafer,local_mean,IG,rocket,50,0.8948734587929915
Wafer,local_mean,IG,rocket,60,0.8934133679428943
Wafer,local_mean,IG,rocket,70,0.8929266709928618
Wafer,local_mean,IG,rocket,80,0.8911421155094095
Wafer,local_mean,IG,rocket,90,0.8914665801427645
Wafer,local_mean,IG,rocket,100,0.8921155094094744
Wafer,local_mean,random2020,rocket,0,0.9983776768332252
Wafer,local_mean,random2020,rocket,10,0.9557105775470474
Wafer,local_mean,random2020,rocket,20,0.90914990266061
Wafer,local_mean,random2020,rocket,30,0.8971447112264763
Wafer,local_mean,random2020,rocket,40,0.8945489941596366
Wafer,local_mean,random2020,rocket,50,0.8942245295262816
Wafer,local_mean,random2020,rocket,60,0.8927644386761843
Wafer,local_mean,random2020,rocket,70,0.8922777417261518
Wafer,local_mean,random2020,rocket,80,0.8898442569759896
Wafer,local_mean,random2020,rocket,90,0.8857884490590525
Wafer,local_mean,random2020,rocket,100,0.8921155094094744
Wafer,global_mean,lime_mrseql,resnet,0,0.8921155094094744
Wafer,global_mean,lime_mrseql,resnet,10,0.8921155094094744
Wafer,global_mean,lime_mrseql,resnet,20,0.8921155094094744
Wafer,global_mean,lime_mrseql,resnet,30,0.8921155094094744
Wafer,global_mean,lime_mrseql,resnet,40,0.8921155094094744
Wafer,global_mean,lime_mrseql,resnet,50,0.8919532770927969
Wafer,global_mean,lime_mrseql,resnet,60,0.8919532770927969
Wafer,global_mean,lime_mrseql,resnet,70,0.8919532770927969
Wafer,global_mean,lime_mrseql,resnet,80,0.8893575600259571
Wafer,global_mean,lime_mrseql,resnet,90,0.745295262816353
Wafer,global_mean,lime_mrseql,resnet,100,0.10788449059052563
Wafer,global_mean,mrseql,resnet,0,0.8921155094094744
Wafer,global_mean,mrseql,resnet,10,0.8921155094094744
Wafer,global_mean,mrseql,resnet,20,0.8921155094094744
Wafer,global_mean,mrseql,resnet,30,0.8921155094094744
Wafer,global_mean,mrseql,resnet,40,0.8921155094094744
Wafer,global_mean,mrseql,resnet,50,0.8921155094094744
Wafer,global_mean,mrseql,resnet,60,0.8921155094094744
Wafer,global_mean,mrseql,resnet,70,0.8921155094094744
Wafer,global_mean,mrseql,resnet,80,0.8901687216093446
Wafer,global_mean,mrseql,resnet,90,0.6731018818948734
Wafer,global_mean,mrseql,resnet,100,0.10788449059052563
Wafer,global_mean,GS,resnet,0,0.8921155094094744
Wafer,global_mean,GS,resnet,10,0.8655094094743673
Wafer,global_mean,GS,resnet,20,0.8655094094743673
Wafer,global_mean,GS,resnet,30,0.8655094094743673
Wafer,global_mean,GS,resnet,40,0.8656716417910447
Wafer,global_mean,GS,resnet,50,0.8656716417910447
Wafer,global_mean,GS,resnet,60,0.8650227125243348
Wafer,global_mean,GS,resnet,70,0.863724853990915
Wafer,global_mean,GS,resnet,80,0.8632381570408826
Wafer,global_mean,GS,resnet,90,0.8611291369240752
Wafer,global_mean,GS,resnet,100,0.10788449059052563
Wafer,global_mean,IG,resnet,0,0.8921155094094744
Wafer,global_mean,IG,resnet,10,0.8921155094094744
Wafer,global_mean,IG,resnet,20,0.8921155094094744
Wafer,global_mean,IG,resnet,30,0.8921155094094744
Wafer,global_mean,IG,resnet,40,0.8922777417261518
Wafer,global_mean,IG,resnet,50,0.8922777417261518
Wafer,global_mean,IG,resnet,60,0.8914665801427645
Wafer,global_mean,IG,resnet,70,0.8900064892926671
Wafer,global_mean,IG,resnet,80,0.8900064892926671
Wafer,global_mean,IG,resnet,90,0.8885463984425698
Wafer,global_mean,IG,resnet,100,0.10788449059052563
Wafer,global_mean,random2020,resnet,0,0.8921155094094744
Wafer,global_mean,random2020,resnet,10,0.8921155094094744
Wafer,global_mean,random2020,resnet,20,0.8921155094094744
Wafer,global_mean,random2020,resnet,30,0.8921155094094744
