dataset,noise_type,XAI_method,Referee,threshold,metrics: acc
PowerCons,global_mean,lime_rocket,rocket,0,0.9444444444444444
PowerCons,global_mean,lime_rocket,rocket,10,0.55
PowerCons,global_mean,lime_rocket,rocket,20,0.4222222222222222
PowerCons,global_mean,lime_rocket,rocket,30,0.3277777777777778
PowerCons,global_mean,lime_rocket,rocket,40,0.32222222222222224
PowerCons,global_mean,lime_rocket,rocket,50,0.3111111111111111
PowerCons,global_mean,lime_rocket,rocket,60,0.32222222222222224
PowerCons,global_mean,lime_rocket,rocket,70,0.3388888888888889
PowerCons,global_mean,lime_rocket,rocket,80,0.35
PowerCons,global_mean,lime_rocket,rocket,90,0.37777777777777777
PowerCons,global_mean,lime_rocket,rocket,100,0.5
PowerCons,local_mean,lime_rocket,rocket,0,0.9444444444444444
PowerCons,local_mean,lime_rocket,rocket,10,0.6
PowerCons,local_mean,lime_rocket,rocket,20,0.5277777777777778
PowerCons,local_mean,lime_rocket,rocket,30,0.4777777777777778
PowerCons,local_mean,lime_rocket,rocket,40,0.4777777777777778
PowerCons,local_mean,lime_rocket,rocket,50,0.45555555555555555
PowerCons,local_mean,lime_rocket,rocket,60,0.45555555555555555
PowerCons,local_mean,lime_rocket,rocket,70,0.4666666666666667
PowerCons,local_mean,lime_rocket,rocket,80,0.4722222222222222
PowerCons,local_mean,lime_rocket,rocket,90,0.4888888888888889
PowerCons,local_mean,lime_rocket,rocket,100,0.5
PowerCons,global_mean,lime_rocket,resnet,0,0.9111111111111111
PowerCons,global_mean,lime_rocket,resnet,10,0.8333333333333334
PowerCons,global_mean,lime_rocket,resnet,20,0.7944444444444444
PowerCons,global_mean,lime_rocket,resnet,30,0.75
PowerCons,global_mean,lime_rocket,resnet,40,0.6944444444444444
PowerCons,global_mean,lime_rocket,resnet,50,0.6944444444444444
PowerCons,global_mean,lime_rocket,resnet,60,0.6611111111111111
PowerCons,global_mean,lime_rocket,resnet,70,0.6
PowerCons,global_mean,lime_rocket,resnet,80,0.5555555555555556
PowerCons,global_mean,lime_rocket,resnet,90,0.5222222222222223
PowerCons,global_mean,lime_rocket,resnet,100,0.5
PowerCons,local_mean,lime_rocket,resnet,0,0.9111111111111111
PowerCons,local_mean,lime_rocket,resnet,10,0.8666666666666667
PowerCons,local_mean,lime_rocket,resnet,20,0.8555555555555555
PowerCons,local_mean,lime_rocket,resnet,30,0.7888888888888889
PowerCons,local_mean,lime_rocket,resnet,40,0.7611111111111111
PowerCons,local_mean,lime_rocket,resnet,50,0.75
PowerCons,local_mean,lime_rocket,resnet,60,0.7333333333333333
PowerCons,local_mean,lime_rocket,resnet,70,0.6777777777777778
PowerCons,local_mean,lime_rocket,resnet,80,0.6222222222222222
PowerCons,local_mean,lime_rocket,resnet,90,0.5722222222222222
PowerCons,local_mean,lime_rocket,resnet,100,0.5
PowerCons,global_mean,lime_rocket,knn,0,0.9777777777777777
PowerCons,global_mean,lime_rocket,knn,10,0.8388888888888889
PowerCons,global_mean,lime_rocket,knn,20,0.7555555555555555
PowerCons,global_mean,lime_rocket,knn,30,0.7222222222222222
PowerCons,global_mean,lime_rocket,knn,40,0.6777777777777778
PowerCons,global_mean,lime_rocket,knn,50,0.6444444444444445
PowerCons,global_mean,lime_rocket,knn,60,0.5833333333333334
PowerCons,global_mean,lime_rocket,knn,70,0.5444444444444444
PowerCons,global_mean,lime_rocket,knn,80,0.5111111111111111
PowerCons,global_mean,lime_rocket,knn,90,0.5111111111111111
PowerCons,global_mean,lime_rocket,knn,100,0.5
PowerCons,local_mean,lime_rocket,knn,0,0.9777777777777777
PowerCons,local_mean,lime_rocket,knn,10,0.9333333333333333
PowerCons,local_mean,lime_rocket,knn,20,0.8722222222222222
PowerCons,local_mean,lime_rocket,knn,30,0.85
PowerCons,local_mean,lime_rocket,knn,40,0.8166666666666667
PowerCons,local_mean,lime_rocket,knn,50,0.7888888888888889
PowerCons,local_mean,lime_rocket,knn,60,0.7333333333333333
PowerCons,local_mean,lime_rocket,knn,70,0.6722222222222223
PowerCons,local_mean,lime_rocket,knn,80,0.5388888888888889
PowerCons,local_mean,lime_rocket,knn,90,0.49444444444444446
PowerCons,local_mean,lime_rocket,knn,100,0.5
PowerCons,global_mean,lime_rocket,MrSEQLClassifier,0,0.8777777777777778
PowerCons,global_mean,lime_rocket,MrSEQLClassifier,10,0.6333333333333333
PowerCons,global_mean,lime_rocket,MrSEQLClassifier,20,0.5333333333333333
PowerCons,global_mean,lime_rocket,MrSEQLClassifier,30,0.5
PowerCons,global_mean,lime_rocket,MrSEQLClassifier,40,0.5
PowerCons,global_mean,lime_rocket,MrSEQLClassifier,50,0.49444444444444446
PowerCons,global_mean,lime_rocket,MrSEQLClassifier,60,0.5
PowerCons,global_mean,lime_rocket,MrSEQLClassifier,70,0.4888888888888889
PowerCons,global_mean,lime_rocket,MrSEQLClassifier,80,0.5
PowerCons,global_mean,lime_rocket,MrSEQLClassifier,90,0.5
PowerCons,global_mean,lime_rocket,MrSEQLClassifier,100,0.5
PowerCons,local_mean,lime_rocket,MrSEQLClassifier,0,0.8777777777777778
PowerCons,local_mean,lime_rocket,MrSEQLClassifier,10,0.6722222222222223
PowerCons,local_mean,lime_rocket,MrSEQLClassifier,20,0.5888888888888889
PowerCons,local_mean,lime_rocket,MrSEQLClassifier,30,0.5444444444444444
PowerCons,local_mean,lime_rocket,MrSEQLClassifier,40,0.5055555555555555
PowerCons,local_mean,lime_rocket,MrSEQLClassifier,50,0.5055555555555555
PowerCons,local_mean,lime_rocket,MrSEQLClassifier,60,0.5
PowerCons,local_mean,lime_rocket,MrSEQLClassifier,70,0.5
