dataset,noise_type,XAI_method,Referee,threshold,metrics: acc
TwoLeadECG,global_mean,lime_mrseql,rocket,0,0.9991220368744512
TwoLeadECG,global_mean,lime_mrseql,rocket,10,0.5381913959613697
TwoLeadECG,global_mean,lime_mrseql,rocket,20,0.5100965759438104
TwoLeadECG,global_mean,lime_mrseql,rocket,30,0.49692712906057945
TwoLeadECG,global_mean,lime_mrseql,rocket,40,0.5013169446883231
TwoLeadECG,global_mean,lime_mrseql,rocket,50,0.5021949078138718
TwoLeadECG,global_mean,lime_mrseql,rocket,60,0.5004389815627743
TwoLeadECG,global_mean,lime_mrseql,rocket,70,0.5004389815627743
TwoLeadECG,global_mean,lime_mrseql,rocket,80,0.5004389815627743
TwoLeadECG,global_mean,lime_mrseql,rocket,90,0.5004389815627743
TwoLeadECG,global_mean,lime_mrseql,rocket,100,0.5004389815627743
TwoLeadECG,global_mean,mrseql,rocket,0,0.9991220368744512
TwoLeadECG,global_mean,mrseql,rocket,10,0.5092186128182616
TwoLeadECG,global_mean,mrseql,rocket,20,0.4995610184372256
TwoLeadECG,global_mean,mrseql,rocket,30,0.5030728709394205
TwoLeadECG,global_mean,mrseql,rocket,40,0.5004389815627743
TwoLeadECG,global_mean,mrseql,rocket,50,0.5004389815627743
TwoLeadECG,global_mean,mrseql,rocket,60,0.5004389815627743
TwoLeadECG,global_mean,mrseql,rocket,70,0.5004389815627743
TwoLeadECG,global_mean,mrseql,rocket,80,0.5004389815627743
TwoLeadECG,global_mean,mrseql,rocket,90,0.5004389815627743
TwoLeadECG,global_mean,mrseql,rocket,100,0.5004389815627743
TwoLeadECG,global_mean,GS,rocket,0,0.9991220368744512
TwoLeadECG,global_mean,GS,rocket,10,0.5004389815627743
TwoLeadECG,global_mean,GS,rocket,20,0.514486391571554
TwoLeadECG,global_mean,GS,rocket,30,0.5021949078138718
TwoLeadECG,global_mean,GS,rocket,40,0.485513608428446
TwoLeadECG,global_mean,GS,rocket,50,0.48024582967515367
TwoLeadECG,global_mean,GS,rocket,60,0.5013169446883231
TwoLeadECG,global_mean,GS,rocket,70,0.5364354697102721
TwoLeadECG,global_mean,GS,rocket,80,0.504828797190518
TwoLeadECG,global_mean,GS,rocket,90,0.4995610184372256
TwoLeadECG,global_mean,GS,rocket,100,0.5004389815627743
