dataset,noise_type,XAI_method,Referee,threshold,metrics: acc
ECGFiveDays,global_mean,lime_mrseql,rocket,0,1.0
ECGFiveDays,global_mean,lime_mrseql,rocket,10,0.6027874564459931
ECGFiveDays,global_mean,lime_mrseql,rocket,20,0.5632984901277585
ECGFiveDays,global_mean,lime_mrseql,rocket,30,0.5574912891986062
ECGFiveDays,global_mean,lime_mrseql,rocket,40,0.537746806039489
ECGFiveDays,global_mean,lime_mrseql,rocket,50,0.5598141695702671
ECGFiveDays,global_mean,lime_mrseql,rocket,60,0.5516840882694541
ECGFiveDays,global_mean,lime_mrseql,rocket,70,0.5389082462253194
ECGFiveDays,global_mean,lime_mrseql,rocket,80,0.5412311265969802
ECGFiveDays,global_mean,lime_mrseql,rocket,90,0.5052264808362369
ECGFiveDays,global_mean,lime_mrseql,rocket,100,0.502903600464576
ECGFiveDays,global_mean,mrseql,rocket,0,1.0
ECGFiveDays,global_mean,mrseql,rocket,10,0.9953542392566783
ECGFiveDays,global_mean,mrseql,rocket,20,0.8734030197444832
ECGFiveDays,global_mean,mrseql,rocket,30,0.5842044134727061
ECGFiveDays,global_mean,mrseql,rocket,40,0.4878048780487805
ECGFiveDays,global_mean,mrseql,rocket,50,0.4332171893147503
ECGFiveDays,global_mean,mrseql,rocket,60,0.4367015098722416
ECGFiveDays,global_mean,mrseql,rocket,70,0.4657375145180023
ECGFiveDays,global_mean,mrseql,rocket,80,0.462253193960511
ECGFiveDays,global_mean,mrseql,rocket,90,0.47502903600464574
ECGFiveDays,global_mean,mrseql,rocket,100,0.502903600464576
ECGFiveDays,global_mean,GS,rocket,0,1.0
ECGFiveDays,global_mean,GS,rocket,10,0.5481997677119629
ECGFiveDays,global_mean,GS,rocket,20,0.5040650406504065
ECGFiveDays,global_mean,GS,rocket,30,0.5389082462253194
ECGFiveDays,global_mean,GS,rocket,40,0.5423925667828107
ECGFiveDays,global_mean,GS,rocket,50,0.5307781649245064
ECGFiveDays,global_mean,GS,rocket,60,0.5389082462253194
ECGFiveDays,global_mean,GS,rocket,70,0.5389082462253194
ECGFiveDays,global_mean,GS,rocket,80,0.5168408826945412
ECGFiveDays,global_mean,GS,rocket,90,0.5365853658536586
ECGFiveDays,global_mean,GS,rocket,100,0.502903600464576
ECGFiveDays,global_mean,IG,rocket,0,1.0
ECGFiveDays,global_mean,IG,rocket,10,0.5900116144018583
ECGFiveDays,global_mean,IG,rocket,20,0.6039488966318235
ECGFiveDays,global_mean,IG,rocket,30,0.627177700348432
ECGFiveDays,global_mean,IG,rocket,40,0.562137049941928
ECGFiveDays,global_mean,IG,rocket,50,0.5563298490127758
ECGFiveDays,global_mean,IG,rocket,60,0.5737514518002322
ECGFiveDays,global_mean,IG,rocket,70,0.5005807200929152
ECGFiveDays,global_mean,IG,rocket,80,0.43902439024390244
ECGFiveDays,global_mean,IG,rocket,90,0.4727061556329849
ECGFiveDays,global_mean,IG,rocket,100,0.502903600464576
ECGFiveDays,global_mean,random2020,rocket,0,1.0
ECGFiveDays,global_mean,random2020,rocket,10,0.9872241579558653
ECGFiveDays,global_mean,random2020,rocket,20,0.9605110336817654
ECGFiveDays,global_mean,random2020,rocket,30,0.9221835075493612
ECGFiveDays,global_mean,random2020,rocket,40,0.8432055749128919
ECGFiveDays,global_mean,random2020,rocket,50,0.8095238095238095
ECGFiveDays,global_mean,random2020,rocket,60,0.7491289198606271
ECGFiveDays,global_mean,random2020,rocket,70,0.6759581881533101
ECGFiveDays,global_mean,random2020,rocket,80,0.6353077816492451
ECGFiveDays,global_mean,random2020,rocket,90,0.5749128919860628
