dataset,noise_type,XAI_method,Referee,threshold,metrics: acc
UWaveGestureLibraryZ,global_mean,lime_rocket,rocket,0,0.7920156337241765
UWaveGestureLibraryZ,global_mean,lime_rocket,rocket,10,0.5360134003350083
UWaveGestureLibraryZ,global_mean,lime_rocket,rocket,20,0.37018425460636517
UWaveGestureLibraryZ,global_mean,lime_rocket,rocket,30,0.28391959798994976
UWaveGestureLibraryZ,global_mean,lime_rocket,rocket,40,0.23031825795644892
UWaveGestureLibraryZ,global_mean,lime_rocket,rocket,50,0.19905080960357344
UWaveGestureLibraryZ,global_mean,lime_rocket,rocket,60,0.17783361250697935
UWaveGestureLibraryZ,global_mean,lime_rocket,rocket,70,0.15773310999441653
UWaveGestureLibraryZ,global_mean,lime_rocket,rocket,80,0.1538246789503071
UWaveGestureLibraryZ,global_mean,lime_rocket,rocket,90,0.12171970965940815
UWaveGestureLibraryZ,global_mean,lime_rocket,rocket,100,0.12562814070351758
UWaveGestureLibraryZ,local_mean,lime_rocket,rocket,0,0.7920156337241765
UWaveGestureLibraryZ,local_mean,lime_rocket,rocket,10,0.5681183696259073
UWaveGestureLibraryZ,local_mean,lime_rocket,rocket,20,0.45449469570072587
UWaveGestureLibraryZ,local_mean,lime_rocket,rocket,30,0.3740926856504746
UWaveGestureLibraryZ,local_mean,lime_rocket,rocket,40,0.318537130094919
UWaveGestureLibraryZ,local_mean,lime_rocket,rocket,50,0.2537688442211055
UWaveGestureLibraryZ,local_mean,lime_rocket,rocket,60,0.20463428252372975
UWaveGestureLibraryZ,local_mean,lime_rocket,rocket,70,0.18481295365717476
UWaveGestureLibraryZ,local_mean,lime_rocket,rocket,80,0.15968732551647125
UWaveGestureLibraryZ,local_mean,lime_rocket,rocket,90,0.14377442769402568
UWaveGestureLibraryZ,local_mean,lime_rocket,rocket,100,0.12479061976549413
UWaveGestureLibraryZ,global_mean,lime_rocket,resnet,0,0.7071468453378001
UWaveGestureLibraryZ,global_mean,lime_rocket,resnet,10,0.20603015075376885
UWaveGestureLibraryZ,global_mean,lime_rocket,resnet,20,0.1652707984366276
UWaveGestureLibraryZ,global_mean,lime_rocket,resnet,30,0.14293690675600224
UWaveGestureLibraryZ,global_mean,lime_rocket,resnet,40,0.13791178112786154
UWaveGestureLibraryZ,global_mean,lime_rocket,resnet,50,0.13372417643774429
UWaveGestureLibraryZ,global_mean,lime_rocket,resnet,60,0.12981574539363483
UWaveGestureLibraryZ,global_mean,lime_rocket,resnet,70,0.1306532663316583
UWaveGestureLibraryZ,global_mean,lime_rocket,resnet,80,0.12534896705750978
UWaveGestureLibraryZ,global_mean,lime_rocket,resnet,90,0.12534896705750978
UWaveGestureLibraryZ,global_mean,lime_rocket,resnet,100,0.12562814070351758
UWaveGestureLibraryZ,local_mean,lime_rocket,resnet,0,0.7071468453378001
UWaveGestureLibraryZ,local_mean,lime_rocket,resnet,10,0.3221663874930207
UWaveGestureLibraryZ,local_mean,lime_rocket,resnet,20,0.2520938023450586
UWaveGestureLibraryZ,local_mean,lime_rocket,resnet,30,0.21049692908989392
UWaveGestureLibraryZ,local_mean,lime_rocket,resnet,40,0.1954215522054718
UWaveGestureLibraryZ,local_mean,lime_rocket,resnet,50,0.17978782802903406
UWaveGestureLibraryZ,local_mean,lime_rocket,resnet,60,0.16778336125069793
UWaveGestureLibraryZ,local_mean,lime_rocket,resnet,70,0.15633724176437744
UWaveGestureLibraryZ,local_mean,lime_rocket,resnet,80,0.14042434394193187
UWaveGestureLibraryZ,local_mean,lime_rocket,resnet,90,0.12311557788944724
UWaveGestureLibraryZ,local_mean,lime_rocket,resnet,100,0.1208821887213847
UWaveGestureLibraryZ,global_mean,lime_rocket,knn,0,0.6496370742601898
UWaveGestureLibraryZ,global_mean,lime_rocket,knn,10,0.5505304299274149
UWaveGestureLibraryZ,global_mean,lime_rocket,knn,20,0.45896147403685095
UWaveGestureLibraryZ,global_mean,lime_rocket,knn,30,0.4022892238972641
UWaveGestureLibraryZ,global_mean,lime_rocket,knn,40,0.33863763260748186
UWaveGestureLibraryZ,global_mean,lime_rocket,knn,50,0.29676158570630934
UWaveGestureLibraryZ,global_mean,lime_rocket,knn,60,0.23925181462869904
UWaveGestureLibraryZ,global_mean,lime_rocket,knn,70,0.22640982691233946
UWaveGestureLibraryZ,global_mean,lime_rocket,knn,80,0.19430485762144054
UWaveGestureLibraryZ,global_mean,lime_rocket,knn,90,0.15214963707426019
UWaveGestureLibraryZ,global_mean,lime_rocket,knn,100,0.1208821887213847
UWaveGestureLibraryZ,local_mean,lime_rocket,knn,0,0.6496370742601898
UWaveGestureLibraryZ,local_mean,lime_rocket,knn,10,0.5653266331658291
UWaveGestureLibraryZ,local_mean,lime_rocket,knn,20,0.4804578447794528
UWaveGestureLibraryZ,local_mean,lime_rocket,knn,30,0.42657733109994417
UWaveGestureLibraryZ,local_mean,lime_rocket,knn,40,0.36795086543830263
UWaveGestureLibraryZ,local_mean,lime_rocket,knn,50,0.3232830820770519
UWaveGestureLibraryZ,local_mean,lime_rocket,knn,60,0.28224455611390287
UWaveGestureLibraryZ,local_mean,lime_rocket,knn,70,0.251535455053043
UWaveGestureLibraryZ,local_mean,lime_rocket,knn,80,0.21133445002791737
UWaveGestureLibraryZ,local_mean,lime_rocket,knn,90,0.15940815187046342
UWaveGestureLibraryZ,local_mean,lime_rocket,knn,100,0.12479061976549413
UWaveGestureLibraryZ,global_mean,lime_rocket,MrSEQLClassifier,0,0.7593523171412618
UWaveGestureLibraryZ,global_mean,lime_rocket,MrSEQLClassifier,10,0.3623673925181463
UWaveGestureLibraryZ,global_mean,lime_rocket,MrSEQLClassifier,20,0.24260189838079285
UWaveGestureLibraryZ,global_mean,lime_rocket,MrSEQLClassifier,30,0.16778336125069793
UWaveGestureLibraryZ,global_mean,lime_rocket,MrSEQLClassifier,40,0.14935790061418203
UWaveGestureLibraryZ,global_mean,lime_rocket,MrSEQLClassifier,50,0.14349525404801786
UWaveGestureLibraryZ,global_mean,lime_rocket,MrSEQLClassifier,60,0.13874930206588498
UWaveGestureLibraryZ,global_mean,lime_rocket,MrSEQLClassifier,70,0.13623673925181462
UWaveGestureLibraryZ,global_mean,lime_rocket,MrSEQLClassifier,80,0.1370742601898381
UWaveGestureLibraryZ,global_mean,lime_rocket,MrSEQLClassifier,90,0.1376326074818537
UWaveGestureLibraryZ,global_mean,lime_rocket,MrSEQLClassifier,100,0.1208821887213847
UWaveGestureLibraryZ,local_mean,lime_rocket,MrSEQLClassifier,0,0.7593523171412618
UWaveGestureLibraryZ,local_mean,lime_rocket,MrSEQLClassifier,10,0.3969849246231156
UWaveGestureLibraryZ,local_mean,lime_rocket,MrSEQLClassifier,20,0.2964824120603015
UWaveGestureLibraryZ,local_mean,lime_rocket,MrSEQLClassifier,30,0.23590173087660524
UWaveGestureLibraryZ,local_mean,lime_rocket,MrSEQLClassifier,40,0.2054718034617532
UWaveGestureLibraryZ,local_mean,lime_rocket,MrSEQLClassifier,50,0.1987716359575656
UWaveGestureLibraryZ,local_mean,lime_rocket,MrSEQLClassifier,60,0.18146286990508095
UWaveGestureLibraryZ,local_mean,lime_rocket,MrSEQLClassifier,70,0.17113344500279173
UWaveGestureLibraryZ,local_mean,lime_rocket,MrSEQLClassifier,80,0.15661641541038526
UWaveGestureLibraryZ,local_mean,lime_rocket,MrSEQLClassifier,90,0.14293690675600224
UWaveGestureLibraryZ,local_mean,lime_rocket,MrSEQLClassifier,100,0.12479061976549413
