dataset,noise_type,XAI_method,Referee,threshold,metrics: acc
SonyAIBORobotSurface1,global_mean,lime_rocket,rocket,0,0.9201331114808652
SonyAIBORobotSurface1,global_mean,lime_rocket,rocket,10,0.8968386023294509
SonyAIBORobotSurface1,global_mean,lime_rocket,rocket,20,0.6938435940099834
SonyAIBORobotSurface1,global_mean,lime_rocket,rocket,30,0.6222961730449251
SonyAIBORobotSurface1,global_mean,lime_rocket,rocket,40,0.5690515806988353
SonyAIBORobotSurface1,global_mean,lime_rocket,rocket,50,0.5657237936772047
SonyAIBORobotSurface1,global_mean,lime_rocket,rocket,60,0.5607321131447587
SonyAIBORobotSurface1,global_mean,lime_rocket,rocket,70,0.5707154742096506
SonyAIBORobotSurface1,global_mean,lime_rocket,rocket,80,0.56738768718802
SonyAIBORobotSurface1,global_mean,lime_rocket,rocket,90,0.5657237936772047
SonyAIBORobotSurface1,global_mean,lime_rocket,rocket,100,0.4292845257903494
SonyAIBORobotSurface1,local_mean,lime_rocket,rocket,0,0.9201331114808652
SonyAIBORobotSurface1,local_mean,lime_rocket,rocket,10,0.8935108153078203
SonyAIBORobotSurface1,local_mean,lime_rocket,rocket,20,0.891846921797005
SonyAIBORobotSurface1,local_mean,lime_rocket,rocket,30,0.8618968386023295
SonyAIBORobotSurface1,local_mean,lime_rocket,rocket,40,0.8186356073211315
SonyAIBORobotSurface1,local_mean,lime_rocket,rocket,50,0.7820299500831946
SonyAIBORobotSurface1,local_mean,lime_rocket,rocket,60,0.7420965058236273
SonyAIBORobotSurface1,local_mean,lime_rocket,rocket,70,0.6439267886855241
SonyAIBORobotSurface1,local_mean,lime_rocket,rocket,80,0.5823627287853578
SonyAIBORobotSurface1,local_mean,lime_rocket,rocket,90,0.4925124792013311
SonyAIBORobotSurface1,local_mean,lime_rocket,rocket,100,0.4292845257903494
SonyAIBORobotSurface1,global_mean,lime_rocket,resnet,0,0.891846921797005
SonyAIBORobotSurface1,global_mean,lime_rocket,resnet,10,0.8352745424292846
SonyAIBORobotSurface1,global_mean,lime_rocket,resnet,20,0.7554076539101497
SonyAIBORobotSurface1,global_mean,lime_rocket,resnet,30,0.7204658901830283
SonyAIBORobotSurface1,global_mean,lime_rocket,resnet,40,0.6755407653910149
SonyAIBORobotSurface1,global_mean,lime_rocket,resnet,50,0.6505823627287853
SonyAIBORobotSurface1,global_mean,lime_rocket,resnet,60,0.6655574043261231
SonyAIBORobotSurface1,global_mean,lime_rocket,resnet,70,0.6289517470881864
SonyAIBORobotSurface1,global_mean,lime_rocket,resnet,80,0.5507487520798668
SonyAIBORobotSurface1,global_mean,lime_rocket,resnet,90,0.46589018302828616
SonyAIBORobotSurface1,global_mean,lime_rocket,resnet,100,0.4292845257903494
SonyAIBORobotSurface1,local_mean,lime_rocket,resnet,0,0.891846921797005
SonyAIBORobotSurface1,local_mean,lime_rocket,resnet,10,0.8768718801996672
SonyAIBORobotSurface1,local_mean,lime_rocket,resnet,20,0.8469217970049917
SonyAIBORobotSurface1,local_mean,lime_rocket,resnet,30,0.7936772046589018
SonyAIBORobotSurface1,local_mean,lime_rocket,resnet,40,0.7420965058236273
SonyAIBORobotSurface1,local_mean,lime_rocket,resnet,50,0.6888519134775375
SonyAIBORobotSurface1,local_mean,lime_rocket,resnet,60,0.6505823627287853
SonyAIBORobotSurface1,local_mean,lime_rocket,resnet,70,0.5657237936772047
SonyAIBORobotSurface1,local_mean,lime_rocket,resnet,80,0.5158069883527454
SonyAIBORobotSurface1,local_mean,lime_rocket,resnet,90,0.4559068219633943
SonyAIBORobotSurface1,local_mean,lime_rocket,resnet,100,0.4292845257903494
SonyAIBORobotSurface1,global_mean,lime_rocket,knn,0,0.6955074875207987
SonyAIBORobotSurface1,global_mean,lime_rocket,knn,10,0.6688851913477537
SonyAIBORobotSurface1,global_mean,lime_rocket,knn,20,0.5174708818635607
SonyAIBORobotSurface1,global_mean,lime_rocket,knn,30,0.49584026622296173
SonyAIBORobotSurface1,global_mean,lime_rocket,knn,40,0.4858569051580699
SonyAIBORobotSurface1,global_mean,lime_rocket,knn,50,0.4908485856905158
SonyAIBORobotSurface1,global_mean,lime_rocket,knn,60,0.5058236272878536
SonyAIBORobotSurface1,global_mean,lime_rocket,knn,70,0.49750415973377704
SonyAIBORobotSurface1,global_mean,lime_rocket,knn,80,0.5424292845257903
SonyAIBORobotSurface1,global_mean,lime_rocket,knn,90,0.519134775374376
SonyAIBORobotSurface1,global_mean,lime_rocket,knn,100,0.4292845257903494
SonyAIBORobotSurface1,local_mean,lime_rocket,knn,0,0.6955074875207987
SonyAIBORobotSurface1,local_mean,lime_rocket,knn,10,0.6738768718801996
SonyAIBORobotSurface1,local_mean,lime_rocket,knn,20,0.632279534109817
SonyAIBORobotSurface1,local_mean,lime_rocket,knn,30,0.5906821963394343
SonyAIBORobotSurface1,local_mean,lime_rocket,knn,40,0.5490848585690515
SonyAIBORobotSurface1,local_mean,lime_rocket,knn,50,0.5074875207986689
SonyAIBORobotSurface1,local_mean,lime_rocket,knn,60,0.47587354409317806
SonyAIBORobotSurface1,local_mean,lime_rocket,knn,70,0.4442595673876872
SonyAIBORobotSurface1,local_mean,lime_rocket,knn,80,0.44093178036605657
SonyAIBORobotSurface1,local_mean,lime_rocket,knn,90,0.43261231281198004
SonyAIBORobotSurface1,local_mean,lime_rocket,knn,100,0.4292845257903494
SonyAIBORobotSurface1,global_mean,lime_rocket,MrSEQLClassifier,0,0.7470881863560732
SonyAIBORobotSurface1,global_mean,lime_rocket,MrSEQLClassifier,10,0.7004991680532446
SonyAIBORobotSurface1,global_mean,lime_rocket,MrSEQLClassifier,20,0.6605657237936772
SonyAIBORobotSurface1,global_mean,lime_rocket,MrSEQLClassifier,30,0.5940099833610649
SonyAIBORobotSurface1,global_mean,lime_rocket,MrSEQLClassifier,40,0.5141430948419301
SonyAIBORobotSurface1,global_mean,lime_rocket,MrSEQLClassifier,50,0.46589018302828616
