dataset,noise_type,XAI_method,Referee,threshold,metrics: acc
Meat,global_mean,lime_mrseql,rocket,0,0.95
Meat,global_mean,lime_mrseql,rocket,10,0.3
Meat,global_mean,lime_mrseql,rocket,20,0.26666666666666666
Meat,global_mean,lime_mrseql,rocket,30,0.18333333333333332
Meat,global_mean,lime_mrseql,rocket,40,0.11666666666666667
Meat,global_mean,lime_mrseql,rocket,50,0.23333333333333334
Meat,global_mean,lime_mrseql,rocket,60,0.36666666666666664
Meat,global_mean,lime_mrseql,rocket,70,0.4
Meat,global_mean,lime_mrseql,rocket,80,0.35
Meat,global_mean,lime_mrseql,rocket,90,0.31666666666666665
Meat,global_mean,lime_mrseql,rocket,100,0.3333333333333333
Meat,global_mean,mrseql,rocket,0,0.95
Meat,global_mean,mrseql,rocket,10,0.6833333333333333
Meat,global_mean,mrseql,rocket,20,0.55
Meat,global_mean,mrseql,rocket,30,0.2833333333333333
Meat,global_mean,mrseql,rocket,40,0.2833333333333333
Meat,global_mean,mrseql,rocket,50,0.1
Meat,global_mean,mrseql,rocket,60,0.3
Meat,global_mean,mrseql,rocket,70,0.31666666666666665
Meat,global_mean,mrseql,rocket,80,0.3333333333333333
Meat,global_mean,mrseql,rocket,90,0.3
Meat,global_mean,mrseql,rocket,100,0.3333333333333333
Meat,global_mean,GS,rocket,0,0.95
Meat,global_mean,GS,rocket,10,0.5166666666666667
Meat,global_mean,GS,rocket,20,0.43333333333333335
Meat,global_mean,GS,rocket,30,0.4
Meat,global_mean,GS,rocket,40,0.38333333333333336
Meat,global_mean,GS,rocket,50,0.31666666666666665
Meat,global_mean,GS,rocket,60,0.38333333333333336
Meat,global_mean,GS,rocket,70,0.3
Meat,global_mean,GS,rocket,80,0.31666666666666665
Meat,global_mean,GS,rocket,90,0.3333333333333333
Meat,global_mean,GS,rocket,100,0.3333333333333333
Meat,global_mean,IG,rocket,0,0.95
Meat,global_mean,IG,rocket,10,0.43333333333333335
Meat,global_mean,IG,rocket,20,0.45
Meat,global_mean,IG,rocket,30,0.55
Meat,global_mean,IG,rocket,40,0.5333333333333333
Meat,global_mean,IG,rocket,50,0.31666666666666665
Meat,global_mean,IG,rocket,60,0.3333333333333333
Meat,global_mean,IG,rocket,70,0.43333333333333335
Meat,global_mean,IG,rocket,80,0.5
Meat,global_mean,IG,rocket,90,0.3333333333333333
Meat,global_mean,IG,rocket,100,0.3333333333333333
Meat,global_mean,random2020,rocket,0,0.95
Meat,global_mean,random2020,rocket,10,0.35
Meat,global_mean,random2020,rocket,20,0.36666666666666664
Meat,global_mean,random2020,rocket,30,0.3
Meat,global_mean,random2020,rocket,40,0.3333333333333333
Meat,global_mean,random2020,rocket,50,0.35
Meat,global_mean,random2020,rocket,60,0.38333333333333336
Meat,global_mean,random2020,rocket,70,0.31666666666666665
Meat,global_mean,random2020,rocket,80,0.3333333333333333
Meat,global_mean,random2020,rocket,90,0.3333333333333333
Meat,global_mean,random2020,rocket,100,0.3333333333333333
Meat,local_mean,lime_mrseql,rocket,0,0.95
Meat,local_mean,lime_mrseql,rocket,10,0.8166666666666667
Meat,local_mean,lime_mrseql,rocket,20,0.7166666666666667
Meat,local_mean,lime_mrseql,rocket,30,0.6833333333333333
Meat,local_mean,lime_mrseql,rocket,40,0.5666666666666667
Meat,local_mean,lime_mrseql,rocket,50,0.5166666666666667
Meat,local_mean,lime_mrseql,rocket,60,0.45
Meat,local_mean,lime_mrseql,rocket,70,0.48333333333333334
Meat,local_mean,lime_mrseql,rocket,80,0.4166666666666667
Meat,local_mean,lime_mrseql,rocket,90,0.4166666666666667
Meat,local_mean,lime_mrseql,rocket,100,0.3333333333333333
Meat,local_mean,mrseql,rocket,0,0.95
Meat,local_mean,mrseql,rocket,10,0.8666666666666667
Meat,local_mean,mrseql,rocket,20,0.8333333333333334
Meat,local_mean,mrseql,rocket,30,0.7666666666666667
Meat,local_mean,mrseql,rocket,40,0.7
Meat,local_mean,mrseql,rocket,50,0.6666666666666666
Meat,local_mean,mrseql,rocket,60,0.48333333333333334
Meat,local_mean,mrseql,rocket,70,0.3333333333333333
Meat,local_mean,mrseql,rocket,80,0.3333333333333333
Meat,local_mean,mrseql,rocket,90,0.31666666666666665
Meat,local_mean,mrseql,rocket,100,0.3333333333333333
Meat,local_mean,GS,rocket,0,0.95
Meat,local_mean,GS,rocket,10,0.9666666666666667
Meat,local_mean,GS,rocket,20,0.9666666666666667
Meat,local_mean,GS,rocket,30,0.9666666666666667
Meat,local_mean,GS,rocket,40,0.95
Meat,local_mean,GS,rocket,50,0.9166666666666666
Meat,local_mean,GS,rocket,60,0.8833333333333333
Meat,local_mean,GS,rocket,70,0.8166666666666667
Meat,local_mean,GS,rocket,80,0.5666666666666667
Meat,local_mean,GS,rocket,90,0.36666666666666664
Meat,local_mean,GS,rocket,100,0.3333333333333333
Meat,local_mean,IG,rocket,0,0.95
Meat,local_mean,IG,rocket,10,0.95
Meat,local_mean,IG,rocket,20,0.9833333333333333
Meat,local_mean,IG,rocket,30,0.9833333333333333
Meat,local_mean,IG,rocket,40,0.9833333333333333
Meat,local_mean,IG,rocket,50,0.9666666666666667
Meat,local_mean,IG,rocket,60,0.95
Meat,local_mean,IG,rocket,70,0.8833333333333333
Meat,local_mean,IG,rocket,80,0.7333333333333333
Meat,local_mean,IG,rocket,90,0.5333333333333333
Meat,local_mean,IG,rocket,100,0.3333333333333333
Meat,local_mean,random2020,rocket,0,0.95
Meat,local_mean,random2020,rocket,10,0.95
Meat,local_mean,random2020,rocket,20,0.8666666666666667
Meat,local_mean,random2020,rocket,30,0.8833333333333333
Meat,local_mean,random2020,rocket,40,0.8
Meat,local_mean,random2020,rocket,50,0.6833333333333333
Meat,local_mean,random2020,rocket,60,0.48333333333333334
Meat,local_mean,random2020,rocket,70,0.5166666666666667
Meat,local_mean,random2020,rocket,80,0.38333333333333336
Meat,local_mean,random2020,rocket,90,0.35
Meat,local_mean,random2020,rocket,100,0.3333333333333333
Meat,global_mean,lime_mrseql,resnet,0,0.7
Meat,global_mean,lime_mrseql,resnet,10,0.6666666666666666
Meat,global_mean,lime_mrseql,resnet,20,0.6833333333333333
Meat,global_mean,lime_mrseql,resnet,30,0.7666666666666667
Meat,global_mean,lime_mrseql,resnet,40,0.6166666666666667
Meat,global_mean,lime_mrseql,resnet,50,0.5166666666666667
Meat,global_mean,lime_mrseql,resnet,60,0.48333333333333334
Meat,global_mean,lime_mrseql,resnet,70,0.5
Meat,global_mean,lime_mrseql,resnet,80,0.5166666666666667
Meat,global_mean,lime_mrseql,resnet,90,0.45
Meat,global_mean,lime_mrseql,resnet,100,0.3333333333333333
Meat,global_mean,mrseql,resnet,0,0.7
Meat,global_mean,mrseql,resnet,10,0.7666666666666667
Meat,global_mean,mrseql,resnet,20,0.75
Meat,global_mean,mrseql,resnet,30,0.7833333333333333
Meat,global_mean,mrseql,resnet,40,0.8666666666666667
Meat,global_mean,mrseql,resnet,50,0.8
Meat,global_mean,mrseql,resnet,60,0.6833333333333333
Meat,global_mean,mrseql,resnet,70,0.65
Meat,global_mean,mrseql,resnet,80,0.6333333333333333
Meat,global_mean,mrseql,resnet,90,0.5
Meat,global_mean,mrseql,resnet,100,0.3333333333333333
Meat,global_mean,GS,resnet,0,0.7
Meat,global_mean,GS,resnet,10,0.4166666666666667
Meat,global_mean,GS,resnet,20,0.36666666666666664
Meat,global_mean,GS,resnet,30,0.3
Meat,global_mean,GS,resnet,40,0.35
Meat,global_mean,GS,resnet,50,0.3
Meat,global_mean,GS,resnet,60,0.3
Meat,global_mean,GS,resnet,70,0.31666666666666665
Meat,global_mean,GS,resnet,80,0.2833333333333333
Meat,global_mean,GS,resnet,90,0.35
Meat,global_mean,GS,resnet,100,0.3333333333333333
Meat,global_mean,IG,resnet,0,0.7
Meat,global_mean,IG,resnet,10,0.3333333333333333
Meat,global_mean,IG,resnet,20,0.3333333333333333
Meat,global_mean,IG,resnet,30,0.3333333333333333
Meat,global_mean,IG,resnet,40,0.35
Meat,global_mean,IG,resnet,50,0.5666666666666667
Meat,global_mean,IG,resnet,60,0.3
Meat,global_mean,IG,resnet,70,0.31666666666666665
Meat,global_mean,IG,resnet,80,0.36666666666666664
Meat,global_mean,IG,resnet,90,0.35
Meat,global_mean,IG,resnet,100,0.3333333333333333
Meat,global_mean,random2020,resnet,0,0.7
Meat,global_mean,random2020,resnet,10,0.43333333333333335
Meat,global_mean,random2020,resnet,20,0.3333333333333333
Meat,global_mean,random2020,resnet,30,0.3333333333333333
Meat,global_mean,random2020,resnet,40,0.3333333333333333
Meat,global_mean,random2020,resnet,50,0.3333333333333333
Meat,global_mean,random2020,resnet,60,0.26666666666666666
Meat,global_mean,random2020,resnet,70,0.3
Meat,global_mean,random2020,resnet,80,0.31666666666666665
Meat,global_mean,random2020,resnet,90,0.3333333333333333
Meat,global_mean,random2020,resnet,100,0.3333333333333333
Meat,local_mean,lime_mrseql,resnet,0,0.7
Meat,local_mean,lime_mrseql,resnet,10,0.55
Meat,local_mean,lime_mrseql,resnet,20,0.5666666666666667
Meat,local_mean,lime_mrseql,resnet,30,0.6
Meat,local_mean,lime_mrseql,resnet,40,0.5833333333333334
Meat,local_mean,lime_mrseql,resnet,50,0.55
Meat,local_mean,lime_mrseql,resnet,60,0.5333333333333333
Meat,local_mean,lime_mrseql,resnet,70,0.5333333333333333
Meat,local_mean,lime_mrseql,resnet,80,0.48333333333333334
Meat,local_mean,lime_mrseql,resnet,90,0.4166666666666667
Meat,local_mean,lime_mrseql,resnet,100,0.3333333333333333
Meat,local_mean,mrseql,resnet,0,0.7
Meat,local_mean,mrseql,resnet,10,0.5166666666666667
Meat,local_mean,mrseql,resnet,20,0.5
Meat,local_mean,mrseql,resnet,30,0.5
Meat,local_mean,mrseql,resnet,40,0.55
Meat,local_mean,mrseql,resnet,50,0.5833333333333334
Meat,local_mean,mrseql,resnet,60,0.6
Meat,local_mean,mrseql,resnet,70,0.6
Meat,local_mean,mrseql,resnet,80,0.6
Meat,local_mean,mrseql,resnet,90,0.4166666666666667
Meat,local_mean,mrseql,resnet,100,0.3333333333333333
Meat,local_mean,GS,resnet,0,0.7
Meat,local_mean,GS,resnet,10,0.5833333333333334
Meat,local_mean,GS,resnet,20,0.5166666666666667
Meat,local_mean,GS,resnet,30,0.45
Meat,local_mean,GS,resnet,40,0.38333333333333336
Meat,local_mean,GS,resnet,50,0.36666666666666664
Meat,local_mean,GS,resnet,60,0.36666666666666664
Meat,local_mean,GS,resnet,70,0.35
Meat,local_mean,GS,resnet,80,0.3333333333333333
Meat,local_mean,GS,resnet,90,0.3333333333333333
Meat,local_mean,GS,resnet,100,0.3333333333333333
Meat,local_mean,IG,resnet,0,0.7
Meat,local_mean,IG,resnet,10,0.55
Meat,local_mean,IG,resnet,20,0.5333333333333333
Meat,local_mean,IG,resnet,30,0.45
Meat,local_mean,IG,resnet,40,0.4166666666666667
Meat,local_mean,IG,resnet,50,0.35
Meat,local_mean,IG,resnet,60,0.3333333333333333
Meat,local_mean,IG,resnet,70,0.3333333333333333
Meat,local_mean,IG,resnet,80,0.3333333333333333
Meat,local_mean,IG,resnet,90,0.3333333333333333
Meat,local_mean,IG,resnet,100,0.3333333333333333
Meat,local_mean,random2020,resnet,0,0.7
Meat,local_mean,random2020,resnet,10,0.6833333333333333
Meat,local_mean,random2020,resnet,20,0.6166666666666667
Meat,local_mean,random2020,resnet,30,0.6
Meat,local_mean,random2020,resnet,40,0.5
Meat,local_mean,random2020,resnet,50,0.45
Meat,local_mean,random2020,resnet,60,0.43333333333333335
Meat,local_mean,random2020,resnet,70,0.36666666666666664
Meat,local_mean,random2020,resnet,80,0.35
Meat,local_mean,random2020,resnet,90,0.3333333333333333
Meat,local_mean,random2020,resnet,100,0.3333333333333333
Meat,global_mean,lime_mrseql,knn,0,0.9333333333333333
Meat,global_mean,lime_mrseql,knn,10,0.5166666666666667
Meat,global_mean,lime_mrseql,knn,20,0.4666666666666667
Meat,global_mean,lime_mrseql,knn,30,0.4666666666666667
Meat,global_mean,lime_mrseql,knn,40,0.4166666666666667
Meat,global_mean,lime_mrseql,knn,50,0.31666666666666665
Meat,global_mean,lime_mrseql,knn,60,0.25
Meat,global_mean,lime_mrseql,knn,70,0.21666666666666667
Meat,global_mean,lime_mrseql,knn,80,0.31666666666666665
Meat,global_mean,lime_mrseql,knn,90,0.2833333333333333
Meat,global_mean,lime_mrseql,knn,100,0.3333333333333333
Meat,global_mean,mrseql,knn,0,0.9333333333333333
Meat,global_mean,mrseql,knn,10,0.7
Meat,global_mean,mrseql,knn,20,0.5166666666666667
Meat,global_mean,mrseql,knn,30,0.4666666666666667
Meat,global_mean,mrseql,knn,40,0.38333333333333336
Meat,global_mean,mrseql,knn,50,0.35
Meat,global_mean,mrseql,knn,60,0.43333333333333335
Meat,global_mean,mrseql,knn,70,0.36666666666666664
Meat,global_mean,mrseql,knn,80,0.4
Meat,global_mean,mrseql,knn,90,0.4
Meat,global_mean,mrseql,knn,100,0.3333333333333333
Meat,global_mean,GS,knn,0,0.9333333333333333
Meat,global_mean,GS,knn,10,0.5333333333333333
Meat,global_mean,GS,knn,20,0.5
Meat,global_mean,GS,knn,30,0.4666666666666667
Meat,global_mean,GS,knn,40,0.4666666666666667
Meat,global_mean,GS,knn,50,0.4666666666666667
Meat,global_mean,GS,knn,60,0.48333333333333334
Meat,global_mean,GS,knn,70,0.55
Meat,global_mean,GS,knn,80,0.4
Meat,global_mean,GS,knn,90,0.45
Meat,global_mean,GS,knn,100,0.3333333333333333
Meat,global_mean,IG,knn,0,0.9333333333333333
Meat,global_mean,IG,knn,10,0.5
Meat,global_mean,IG,knn,20,0.4666666666666667
Meat,global_mean,IG,knn,30,0.4666666666666667
Meat,global_mean,IG,knn,40,0.5166666666666667
