dataset,noise_type,XAI_method,Referee,threshold,metrics: acc
GunPointAgeSpan,global_mean,lime_mrseql,rocket,0,0.9968354430379747
GunPointAgeSpan,global_mean,lime_mrseql,rocket,10,0.7025316455696202
GunPointAgeSpan,global_mean,lime_mrseql,rocket,20,0.5822784810126582
GunPointAgeSpan,global_mean,lime_mrseql,rocket,30,0.5632911392405063
GunPointAgeSpan,global_mean,lime_mrseql,rocket,40,0.5348101265822784
GunPointAgeSpan,global_mean,lime_mrseql,rocket,50,0.509493670886076
GunPointAgeSpan,global_mean,lime_mrseql,rocket,60,0.5
GunPointAgeSpan,global_mean,lime_mrseql,rocket,70,0.4936708860759494
GunPointAgeSpan,global_mean,lime_mrseql,rocket,80,0.49050632911392406
GunPointAgeSpan,global_mean,lime_mrseql,rocket,90,0.4778481012658228
GunPointAgeSpan,global_mean,lime_mrseql,rocket,100,0.5063291139240507
GunPointAgeSpan,global_mean,mrseql,rocket,0,0.9968354430379747
GunPointAgeSpan,global_mean,mrseql,rocket,10,0.6518987341772152
GunPointAgeSpan,global_mean,mrseql,rocket,20,0.5822784810126582
GunPointAgeSpan,global_mean,mrseql,rocket,30,0.6012658227848101
GunPointAgeSpan,global_mean,mrseql,rocket,40,0.5949367088607594
GunPointAgeSpan,global_mean,mrseql,rocket,50,0.5822784810126582
GunPointAgeSpan,global_mean,mrseql,rocket,60,0.5189873417721519
GunPointAgeSpan,global_mean,mrseql,rocket,70,0.4936708860759494
GunPointAgeSpan,global_mean,mrseql,rocket,80,0.4936708860759494
GunPointAgeSpan,global_mean,mrseql,rocket,90,0.46835443037974683
GunPointAgeSpan,global_mean,mrseql,rocket,100,0.5063291139240507
GunPointAgeSpan,global_mean,GS,rocket,0,0.9968354430379747
GunPointAgeSpan,global_mean,GS,rocket,10,0.7721518987341772
GunPointAgeSpan,global_mean,GS,rocket,20,0.6867088607594937
GunPointAgeSpan,global_mean,GS,rocket,30,0.6075949367088608
GunPointAgeSpan,global_mean,GS,rocket,40,0.5664556962025317
GunPointAgeSpan,global_mean,GS,rocket,50,0.5411392405063291
GunPointAgeSpan,global_mean,GS,rocket,60,0.5284810126582279
GunPointAgeSpan,global_mean,GS,rocket,70,0.5126582278481012
GunPointAgeSpan,global_mean,GS,rocket,80,0.5126582278481012
GunPointAgeSpan,global_mean,GS,rocket,90,0.5126582278481012
GunPointAgeSpan,global_mean,GS,rocket,100,0.5063291139240507
GunPointAgeSpan,global_mean,IG,rocket,0,0.9968354430379747
GunPointAgeSpan,global_mean,IG,rocket,10,0.8069620253164557
GunPointAgeSpan,global_mean,IG,rocket,20,0.6708860759493671
GunPointAgeSpan,global_mean,IG,rocket,30,0.6107594936708861
GunPointAgeSpan,global_mean,IG,rocket,40,0.5379746835443038
GunPointAgeSpan,global_mean,IG,rocket,50,0.5031645569620253
GunPointAgeSpan,global_mean,IG,rocket,60,0.4936708860759494
GunPointAgeSpan,global_mean,IG,rocket,70,0.4936708860759494
GunPointAgeSpan,global_mean,IG,rocket,80,0.4936708860759494
GunPointAgeSpan,global_mean,IG,rocket,90,0.4936708860759494
GunPointAgeSpan,global_mean,IG,rocket,100,0.5063291139240507
GunPointAgeSpan,global_mean,random2020,rocket,0,0.9968354430379747
GunPointAgeSpan,global_mean,random2020,rocket,10,0.5854430379746836
GunPointAgeSpan,global_mean,random2020,rocket,20,0.5221518987341772
GunPointAgeSpan,global_mean,random2020,rocket,30,0.4936708860759494
GunPointAgeSpan,global_mean,random2020,rocket,40,0.4936708860759494
GunPointAgeSpan,global_mean,random2020,rocket,50,0.4936708860759494
GunPointAgeSpan,global_mean,random2020,rocket,60,0.4936708860759494
GunPointAgeSpan,global_mean,random2020,rocket,70,0.4936708860759494
GunPointAgeSpan,global_mean,random2020,rocket,80,0.4936708860759494
GunPointAgeSpan,global_mean,random2020,rocket,90,0.4936708860759494
GunPointAgeSpan,global_mean,random2020,rocket,100,0.5063291139240507
GunPointAgeSpan,local_mean,lime_mrseql,rocket,0,0.9968354430379747
GunPointAgeSpan,local_mean,lime_mrseql,rocket,10,0.7658227848101266
GunPointAgeSpan,local_mean,lime_mrseql,rocket,20,0.6234177215189873
GunPointAgeSpan,local_mean,lime_mrseql,rocket,30,0.5917721518987342
GunPointAgeSpan,local_mean,lime_mrseql,rocket,40,0.5632911392405063
GunPointAgeSpan,local_mean,lime_mrseql,rocket,50,0.5949367088607594
GunPointAgeSpan,local_mean,lime_mrseql,rocket,60,0.5316455696202531
GunPointAgeSpan,local_mean,lime_mrseql,rocket,70,0.4873417721518987
GunPointAgeSpan,local_mean,lime_mrseql,rocket,80,0.4936708860759494
GunPointAgeSpan,local_mean,lime_mrseql,rocket,90,0.5031645569620253
GunPointAgeSpan,local_mean,lime_mrseql,rocket,100,0.5063291139240507
GunPointAgeSpan,local_mean,mrseql,rocket,0,0.9968354430379747
