dataset,noise_type,XAI_method,Referee,threshold,metrics: acc
ItalyPowerDemand,global_mean,lime_rocket,rocket,0,0.967930029154519
ItalyPowerDemand,global_mean,lime_rocket,rocket,10,0.9533527696793003
ItalyPowerDemand,global_mean,lime_rocket,rocket,20,0.8960155490767736
ItalyPowerDemand,global_mean,lime_rocket,rocket,30,0.86977648202138
ItalyPowerDemand,global_mean,lime_rocket,rocket,40,0.8007774538386784
ItalyPowerDemand,global_mean,lime_rocket,rocket,50,0.630709426627794
ItalyPowerDemand,global_mean,lime_rocket,rocket,60,0.6598639455782312
ItalyPowerDemand,global_mean,lime_rocket,rocket,70,0.576287657920311
ItalyPowerDemand,global_mean,lime_rocket,rocket,80,0.4645286686103013
ItalyPowerDemand,global_mean,lime_rocket,rocket,90,0.46258503401360546
ItalyPowerDemand,global_mean,lime_rocket,rocket,100,0.49854227405247814
ItalyPowerDemand,local_mean,lime_rocket,rocket,0,0.967930029154519
ItalyPowerDemand,local_mean,lime_rocket,rocket,10,0.9698736637512148
ItalyPowerDemand,local_mean,lime_rocket,rocket,20,0.9640427599611273
ItalyPowerDemand,local_mean,lime_rocket,rocket,30,0.9446064139941691
ItalyPowerDemand,local_mean,lime_rocket,rocket,40,0.924198250728863
ItalyPowerDemand,local_mean,lime_rocket,rocket,50,0.880466472303207
ItalyPowerDemand,local_mean,lime_rocket,rocket,60,0.8192419825072886
ItalyPowerDemand,local_mean,lime_rocket,rocket,70,0.6754130223517979
ItalyPowerDemand,local_mean,lime_rocket,rocket,80,0.5947521865889213
ItalyPowerDemand,local_mean,lime_rocket,rocket,90,0.5850340136054422
ItalyPowerDemand,local_mean,lime_rocket,rocket,100,0.5014577259475219
ItalyPowerDemand,global_mean,lime_rocket,resnet,0,0.9543245869776482
ItalyPowerDemand,global_mean,lime_rocket,resnet,10,0.9329446064139941
ItalyPowerDemand,global_mean,lime_rocket,resnet,20,0.9086491739552964
ItalyPowerDemand,global_mean,lime_rocket,resnet,30,0.8600583090379009
ItalyPowerDemand,global_mean,lime_rocket,resnet,40,0.7589893100097181
ItalyPowerDemand,global_mean,lime_rocket,resnet,50,0.6103012633624878
ItalyPowerDemand,global_mean,lime_rocket,resnet,60,0.5247813411078717
ItalyPowerDemand,global_mean,lime_rocket,resnet,70,0.5024295432458697
ItalyPowerDemand,global_mean,lime_rocket,resnet,80,0.5024295432458697
ItalyPowerDemand,global_mean,lime_rocket,resnet,90,0.5014577259475219
ItalyPowerDemand,global_mean,lime_rocket,resnet,100,0.5014577259475219
ItalyPowerDemand,local_mean,lime_rocket,resnet,0,0.9543245869776482
ItalyPowerDemand,local_mean,lime_rocket,resnet,10,0.9582118561710399
ItalyPowerDemand,local_mean,lime_rocket,resnet,20,0.9494655004859086
ItalyPowerDemand,local_mean,lime_rocket,resnet,30,0.9310009718172984
ItalyPowerDemand,local_mean,lime_rocket,resnet,40,0.8969873663751214
ItalyPowerDemand,local_mean,lime_rocket,resnet,50,0.8415937803692906
ItalyPowerDemand,local_mean,lime_rocket,resnet,60,0.7619047619047619
ItalyPowerDemand,local_mean,lime_rocket,resnet,70,0.5889212827988338
ItalyPowerDemand,local_mean,lime_rocket,resnet,80,0.4975704567541302
ItalyPowerDemand,local_mean,lime_rocket,resnet,90,0.5024295432458697
ItalyPowerDemand,local_mean,lime_rocket,resnet,100,0.5014577259475219
ItalyPowerDemand,global_mean,lime_rocket,knn,0,0.9552964042759962
ItalyPowerDemand,global_mean,lime_rocket,knn,10,0.9426627793974732
ItalyPowerDemand,global_mean,lime_rocket,knn,20,0.9280855199222546
ItalyPowerDemand,global_mean,lime_rocket,knn,30,0.8668610301263362
ItalyPowerDemand,global_mean,lime_rocket,knn,40,0.8134110787172012
ItalyPowerDemand,global_mean,lime_rocket,knn,50,0.6919339164237124
ItalyPowerDemand,global_mean,lime_rocket,knn,60,0.6219630709426628
ItalyPowerDemand,global_mean,lime_rocket,knn,70,0.5510204081632653
ItalyPowerDemand,global_mean,lime_rocket,knn,80,0.5403304178814383
ItalyPowerDemand,global_mean,lime_rocket,knn,90,0.5490767735665695
ItalyPowerDemand,global_mean,lime_rocket,knn,100,0.5014577259475219
ItalyPowerDemand,local_mean,lime_rocket,knn,0,0.9552964042759962
ItalyPowerDemand,local_mean,lime_rocket,knn,10,0.9582118561710399
ItalyPowerDemand,local_mean,lime_rocket,knn,20,0.956268221574344
ItalyPowerDemand,local_mean,lime_rocket,knn,30,0.93488824101069
ItalyPowerDemand,local_mean,lime_rocket,knn,40,0.9125364431486881
ItalyPowerDemand,local_mean,lime_rocket,knn,50,0.8678328474246841
ItalyPowerDemand,local_mean,lime_rocket,knn,60,0.8114674441205053
ItalyPowerDemand,local_mean,lime_rocket,knn,70,0.6550048590864918
ItalyPowerDemand,local_mean,lime_rocket,knn,80,0.5461613216715258
ItalyPowerDemand,local_mean,lime_rocket,knn,90,0.5179786200194364
