dataset,noise_type,XAI_method,Referee,threshold,metrics: acc
TwoPatterns,global_mean,lime_rocket,rocket,0,1.0
TwoPatterns,global_mean,lime_rocket,rocket,10,0.52375
TwoPatterns,global_mean,lime_rocket,rocket,20,0.42175
TwoPatterns,global_mean,lime_rocket,rocket,30,0.33625
TwoPatterns,global_mean,lime_rocket,rocket,40,0.2925
TwoPatterns,global_mean,lime_rocket,rocket,50,0.26675
TwoPatterns,global_mean,lime_rocket,rocket,60,0.252
TwoPatterns,global_mean,lime_rocket,rocket,70,0.246
TwoPatterns,global_mean,lime_rocket,rocket,80,0.23975
TwoPatterns,global_mean,lime_rocket,rocket,90,0.231
TwoPatterns,global_mean,lime_rocket,rocket,100,0.23975
TwoPatterns,local_mean,lime_rocket,rocket,0,1.0
TwoPatterns,local_mean,lime_rocket,rocket,10,0.5215
TwoPatterns,local_mean,lime_rocket,rocket,20,0.42125
TwoPatterns,local_mean,lime_rocket,rocket,30,0.3355
TwoPatterns,local_mean,lime_rocket,rocket,40,0.29525
TwoPatterns,local_mean,lime_rocket,rocket,50,0.265
TwoPatterns,local_mean,lime_rocket,rocket,60,0.2525
TwoPatterns,local_mean,lime_rocket,rocket,70,0.2475
TwoPatterns,local_mean,lime_rocket,rocket,80,0.2415
TwoPatterns,local_mean,lime_rocket,rocket,90,0.25325
TwoPatterns,local_mean,lime_rocket,rocket,100,0.25875
TwoPatterns,global_mean,lime_rocket,resnet,0,0.99375
TwoPatterns,global_mean,lime_rocket,resnet,10,0.586
TwoPatterns,global_mean,lime_rocket,resnet,20,0.439
TwoPatterns,global_mean,lime_rocket,resnet,30,0.3415
TwoPatterns,global_mean,lime_rocket,resnet,40,0.3265
TwoPatterns,global_mean,lime_rocket,resnet,50,0.294
TwoPatterns,global_mean,lime_rocket,resnet,60,0.27575
TwoPatterns,global_mean,lime_rocket,resnet,70,0.27025
TwoPatterns,global_mean,lime_rocket,resnet,80,0.25075
TwoPatterns,global_mean,lime_rocket,resnet,90,0.2455
TwoPatterns,global_mean,lime_rocket,resnet,100,0.23975
TwoPatterns,local_mean,lime_rocket,resnet,0,0.99375
TwoPatterns,local_mean,lime_rocket,resnet,10,0.5865
TwoPatterns,local_mean,lime_rocket,resnet,20,0.43925
TwoPatterns,local_mean,lime_rocket,resnet,30,0.34125
TwoPatterns,local_mean,lime_rocket,resnet,40,0.3285
TwoPatterns,local_mean,lime_rocket,resnet,50,0.29375
TwoPatterns,local_mean,lime_rocket,resnet,60,0.27575
TwoPatterns,local_mean,lime_rocket,resnet,70,0.2695
TwoPatterns,local_mean,lime_rocket,resnet,80,0.2505
TwoPatterns,local_mean,lime_rocket,resnet,90,0.2455
TwoPatterns,local_mean,lime_rocket,resnet,100,0.23975
TwoPatterns,global_mean,lime_rocket,knn,0,0.90675
TwoPatterns,global_mean,lime_rocket,knn,10,0.59625
TwoPatterns,global_mean,lime_rocket,knn,20,0.458
TwoPatterns,global_mean,lime_rocket,knn,30,0.369
TwoPatterns,global_mean,lime_rocket,knn,40,0.32775
TwoPatterns,global_mean,lime_rocket,knn,50,0.28675
TwoPatterns,global_mean,lime_rocket,knn,60,0.27325
TwoPatterns,global_mean,lime_rocket,knn,70,0.2685
TwoPatterns,global_mean,lime_rocket,knn,80,0.24525
TwoPatterns,global_mean,lime_rocket,knn,90,0.2355
TwoPatterns,global_mean,lime_rocket,knn,100,0.24875
TwoPatterns,local_mean,lime_rocket,knn,0,0.90675
TwoPatterns,local_mean,lime_rocket,knn,10,0.59425
TwoPatterns,local_mean,lime_rocket,knn,20,0.4585
TwoPatterns,local_mean,lime_rocket,knn,30,0.36975
TwoPatterns,local_mean,lime_rocket,knn,40,0.32975
TwoPatterns,local_mean,lime_rocket,knn,50,0.286
TwoPatterns,local_mean,lime_rocket,knn,60,0.27825
TwoPatterns,local_mean,lime_rocket,knn,70,0.26575
TwoPatterns,local_mean,lime_rocket,knn,80,0.24775
TwoPatterns,local_mean,lime_rocket,knn,90,0.2475
TwoPatterns,local_mean,lime_rocket,knn,100,0.25875
TwoPatterns,global_mean,lime_rocket,MrSEQLClassifier,0,0.99825
TwoPatterns,global_mean,lime_rocket,MrSEQLClassifier,10,0.50775
TwoPatterns,global_mean,lime_rocket,MrSEQLClassifier,20,0.407
TwoPatterns,global_mean,lime_rocket,MrSEQLClassifier,30,0.34025
TwoPatterns,global_mean,lime_rocket,MrSEQLClassifier,40,0.289
TwoPatterns,global_mean,lime_rocket,MrSEQLClassifier,50,0.26025
TwoPatterns,global_mean,lime_rocket,MrSEQLClassifier,60,0.24475
