dataset,noise_type,XAI_method,Referee,threshold,metrics: acc
CBF,global_mean,lime_rocket,rocket,0,1.0
CBF,global_mean,lime_rocket,rocket,10,0.87
CBF,global_mean,lime_rocket,rocket,20,0.7322222222222222
CBF,global_mean,lime_rocket,rocket,30,0.5633333333333334
CBF,global_mean,lime_rocket,rocket,40,0.41555555555555557
CBF,global_mean,lime_rocket,rocket,50,0.33666666666666667
CBF,global_mean,lime_rocket,rocket,60,0.3288888888888889
CBF,global_mean,lime_rocket,rocket,70,0.3333333333333333
CBF,global_mean,lime_rocket,rocket,80,0.3333333333333333
CBF,global_mean,lime_rocket,rocket,90,0.3333333333333333
CBF,global_mean,lime_rocket,rocket,100,0.3333333333333333
CBF,local_mean,lime_rocket,rocket,0,1.0
CBF,local_mean,lime_rocket,rocket,10,0.8266666666666667
CBF,local_mean,lime_rocket,rocket,20,0.62
CBF,local_mean,lime_rocket,rocket,30,0.45222222222222225
CBF,local_mean,lime_rocket,rocket,40,0.3611111111111111
CBF,local_mean,lime_rocket,rocket,50,0.3377777777777778
CBF,local_mean,lime_rocket,rocket,60,0.3333333333333333
CBF,local_mean,lime_rocket,rocket,70,0.3333333333333333
CBF,local_mean,lime_rocket,rocket,80,0.3333333333333333
CBF,local_mean,lime_rocket,rocket,90,0.3333333333333333
CBF,local_mean,lime_rocket,rocket,100,0.3333333333333333
CBF,global_mean,lime_rocket,resnet,0,0.9722222222222222
CBF,global_mean,lime_rocket,resnet,10,0.5566666666666666
CBF,global_mean,lime_rocket,resnet,20,0.48777777777777775
CBF,global_mean,lime_rocket,resnet,30,0.46111111111111114
CBF,global_mean,lime_rocket,resnet,40,0.47888888888888886
CBF,global_mean,lime_rocket,resnet,50,0.5333333333333333
CBF,global_mean,lime_rocket,resnet,60,0.5344444444444445
CBF,global_mean,lime_rocket,resnet,70,0.42777777777777776
CBF,global_mean,lime_rocket,resnet,80,0.34555555555555556
CBF,global_mean,lime_rocket,resnet,90,0.3411111111111111
CBF,global_mean,lime_rocket,resnet,100,0.33111111111111113
CBF,local_mean,lime_rocket,resnet,0,0.9722222222222222
CBF,local_mean,lime_rocket,resnet,10,0.5411111111111111
CBF,local_mean,lime_rocket,resnet,20,0.47555555555555556
CBF,local_mean,lime_rocket,resnet,30,0.44555555555555554
CBF,local_mean,lime_rocket,resnet,40,0.40444444444444444
CBF,local_mean,lime_rocket,resnet,50,0.3788888888888889
CBF,local_mean,lime_rocket,resnet,60,0.3655555555555556
CBF,local_mean,lime_rocket,resnet,70,0.35444444444444445
CBF,local_mean,lime_rocket,resnet,80,0.3422222222222222
CBF,local_mean,lime_rocket,resnet,90,0.3388888888888889
CBF,local_mean,lime_rocket,resnet,100,0.3333333333333333
CBF,global_mean,lime_rocket,knn,0,0.8522222222222222
CBF,global_mean,lime_rocket,knn,10,0.68
CBF,global_mean,lime_rocket,knn,20,0.6177777777777778
CBF,global_mean,lime_rocket,knn,30,0.5655555555555556
CBF,global_mean,lime_rocket,knn,40,0.5088888888888888
CBF,global_mean,lime_rocket,knn,50,0.43555555555555553
CBF,global_mean,lime_rocket,knn,60,0.42
CBF,global_mean,lime_rocket,knn,70,0.36444444444444446
CBF,global_mean,lime_rocket,knn,80,0.2688888888888889
CBF,global_mean,lime_rocket,knn,90,0.41
CBF,global_mean,lime_rocket,knn,100,0.33111111111111113
CBF,local_mean,lime_rocket,knn,0,0.8522222222222222
CBF,local_mean,lime_rocket,knn,10,0.6
CBF,local_mean,lime_rocket,knn,20,0.49444444444444446
CBF,local_mean,lime_rocket,knn,30,0.43444444444444447
CBF,local_mean,lime_rocket,knn,40,0.40555555555555556
CBF,local_mean,lime_rocket,knn,50,0.38222222222222224
CBF,local_mean,lime_rocket,knn,60,0.38222222222222224
CBF,local_mean,lime_rocket,knn,70,0.37222222222222223
CBF,local_mean,lime_rocket,knn,80,0.35
CBF,local_mean,lime_rocket,knn,90,0.3433333333333333
CBF,local_mean,lime_rocket,knn,100,0.3333333333333333
CBF,global_mean,lime_rocket,MrSEQLClassifier,0,0.9988888888888889
CBF,global_mean,lime_rocket,MrSEQLClassifier,10,0.9255555555555556
CBF,global_mean,lime_rocket,MrSEQLClassifier,20,0.8233333333333334
CBF,global_mean,lime_rocket,MrSEQLClassifier,30,0.6
CBF,global_mean,lime_rocket,MrSEQLClassifier,40,0.45222222222222225
CBF,global_mean,lime_rocket,MrSEQLClassifier,50,0.3566666666666667
CBF,global_mean,lime_rocket,MrSEQLClassifier,60,0.32666666666666666
CBF,global_mean,lime_rocket,MrSEQLClassifier,70,0.31666666666666665
CBF,global_mean,lime_rocket,MrSEQLClassifier,80,0.3111111111111111
CBF,global_mean,lime_rocket,MrSEQLClassifier,90,0.33
CBF,global_mean,lime_rocket,MrSEQLClassifier,100,0.3333333333333333
CBF,local_mean,lime_rocket,MrSEQLClassifier,0,0.9988888888888889
CBF,local_mean,lime_rocket,MrSEQLClassifier,10,0.81
CBF,local_mean,lime_rocket,MrSEQLClassifier,20,0.6488888888888888
CBF,local_mean,lime_rocket,MrSEQLClassifier,30,0.52
CBF,local_mean,lime_rocket,MrSEQLClassifier,40,0.4688888888888889
CBF,local_mean,lime_rocket,MrSEQLClassifier,50,0.4088888888888889
CBF,local_mean,lime_rocket,MrSEQLClassifier,60,0.37222222222222223
CBF,local_mean,lime_rocket,MrSEQLClassifier,70,0.35555555555555557
CBF,local_mean,lime_rocket,MrSEQLClassifier,80,0.3466666666666667
CBF,local_mean,lime_rocket,MrSEQLClassifier,90,0.3433333333333333
CBF,local_mean,lime_rocket,MrSEQLClassifier,100,0.33555555555555555
