dataset,noise_type,XAI_method,Referee,threshold,metrics: acc
Plane,global_mean,lime_mrseql,rocket,0,1.0
Plane,global_mean,lime_mrseql,rocket,10,0.6761904761904762
Plane,global_mean,lime_mrseql,rocket,20,0.5142857142857142
Plane,global_mean,lime_mrseql,rocket,30,0.37142857142857144
Plane,global_mean,lime_mrseql,rocket,40,0.2571428571428571
Plane,global_mean,lime_mrseql,rocket,50,0.22857142857142856
Plane,global_mean,lime_mrseql,rocket,60,0.2
Plane,global_mean,lime_mrseql,rocket,70,0.2
Plane,global_mean,lime_mrseql,rocket,80,0.19047619047619047
Plane,global_mean,lime_mrseql,rocket,90,0.22857142857142856
Plane,global_mean,lime_mrseql,rocket,100,0.14285714285714285
Plane,global_mean,mrseql,rocket,0,1.0
Plane,global_mean,mrseql,rocket,10,0.7428571428571429
Plane,global_mean,mrseql,rocket,20,0.819047619047619
Plane,global_mean,mrseql,rocket,30,0.6666666666666666
Plane,global_mean,mrseql,rocket,40,0.3333333333333333
Plane,global_mean,mrseql,rocket,50,0.2
Plane,global_mean,mrseql,rocket,60,0.2
Plane,global_mean,mrseql,rocket,70,0.2
Plane,global_mean,mrseql,rocket,80,0.2
Plane,global_mean,mrseql,rocket,90,0.2
Plane,global_mean,mrseql,rocket,100,0.14285714285714285
Plane,global_mean,GS,rocket,0,1.0
Plane,global_mean,GS,rocket,10,0.5142857142857142
Plane,global_mean,GS,rocket,20,0.44761904761904764
Plane,global_mean,GS,rocket,30,0.3619047619047619
Plane,global_mean,GS,rocket,40,0.22857142857142856
Plane,global_mean,GS,rocket,50,0.17142857142857143
Plane,global_mean,GS,rocket,60,0.17142857142857143
Plane,global_mean,GS,rocket,70,0.1619047619047619
Plane,global_mean,GS,rocket,80,0.17142857142857143
Plane,global_mean,GS,rocket,90,0.13333333333333333
Plane,global_mean,GS,rocket,100,0.14285714285714285
Plane,global_mean,IG,rocket,0,1.0
Plane,global_mean,IG,rocket,10,0.49523809523809526
Plane,global_mean,IG,rocket,20,0.44761904761904764
Plane,global_mean,IG,rocket,30,0.4095238095238095
Plane,global_mean,IG,rocket,40,0.24761904761904763
Plane,global_mean,IG,rocket,50,0.10476190476190476
Plane,global_mean,IG,rocket,60,0.10476190476190476
Plane,global_mean,IG,rocket,70,0.10476190476190476
Plane,global_mean,IG,rocket,80,0.09523809523809523
Plane,global_mean,IG,rocket,90,0.12380952380952381
Plane,global_mean,IG,rocket,100,0.14285714285714285
Plane,global_mean,random2020,rocket,0,1.0
Plane,global_mean,random2020,rocket,10,0.5523809523809524
Plane,global_mean,random2020,rocket,20,0.3904761904761905
Plane,global_mean,random2020,rocket,30,0.3047619047619048
Plane,global_mean,random2020,rocket,40,0.2857142857142857
Plane,global_mean,random2020,rocket,50,0.2857142857142857
Plane,global_mean,random2020,rocket,60,0.2761904761904762
Plane,global_mean,random2020,rocket,70,0.2571428571428571
Plane,global_mean,random2020,rocket,80,0.18095238095238095
Plane,global_mean,random2020,rocket,90,0.18095238095238095
Plane,global_mean,random2020,rocket,100,0.14285714285714285
Plane,local_mean,lime_mrseql,rocket,0,1.0
Plane,local_mean,lime_mrseql,rocket,10,0.8666666666666667
Plane,local_mean,lime_mrseql,rocket,20,0.8380952380952381
Plane,local_mean,lime_mrseql,rocket,30,0.6476190476190476
Plane,local_mean,lime_mrseql,rocket,40,0.5428571428571428
Plane,local_mean,lime_mrseql,rocket,50,0.44761904761904764
