dataset,noise_type,XAI_method,Referee,threshold,metrics: acc
Trace,global_mean,lime_rocket,rocket,0,1.0
Trace,global_mean,lime_rocket,rocket,10,0.3
Trace,global_mean,lime_rocket,rocket,20,0.28
Trace,global_mean,lime_rocket,rocket,30,0.29
Trace,global_mean,lime_rocket,rocket,40,0.29
Trace,global_mean,lime_rocket,rocket,50,0.29
Trace,global_mean,lime_rocket,rocket,60,0.29
Trace,global_mean,lime_rocket,rocket,70,0.29
Trace,global_mean,lime_rocket,rocket,80,0.31
Trace,global_mean,lime_rocket,rocket,90,0.14
Trace,global_mean,lime_rocket,rocket,100,0.19
Trace,local_mean,lime_rocket,rocket,0,1.0
Trace,local_mean,lime_rocket,rocket,10,0.31
Trace,local_mean,lime_rocket,rocket,20,0.29
Trace,local_mean,lime_rocket,rocket,30,0.29
Trace,local_mean,lime_rocket,rocket,40,0.29
Trace,local_mean,lime_rocket,rocket,50,0.29
Trace,local_mean,lime_rocket,rocket,60,0.29
Trace,local_mean,lime_rocket,rocket,70,0.29
Trace,local_mean,lime_rocket,rocket,80,0.28
Trace,local_mean,lime_rocket,rocket,90,0.28
Trace,local_mean,lime_rocket,rocket,100,0.28
Trace,global_mean,lime_rocket,resnet,0,0.75
Trace,global_mean,lime_rocket,resnet,10,0.49
Trace,global_mean,lime_rocket,resnet,20,0.48
Trace,global_mean,lime_rocket,resnet,30,0.33
Trace,global_mean,lime_rocket,resnet,40,0.28
Trace,global_mean,lime_rocket,resnet,50,0.24
Trace,global_mean,lime_rocket,resnet,60,0.24
Trace,global_mean,lime_rocket,resnet,70,0.24
Trace,global_mean,lime_rocket,resnet,80,0.21
Trace,global_mean,lime_rocket,resnet,90,0.19
Trace,global_mean,lime_rocket,resnet,100,0.19
Trace,local_mean,lime_rocket,resnet,0,0.75
Trace,local_mean,lime_rocket,resnet,10,0.51
Trace,local_mean,lime_rocket,resnet,20,0.49
Trace,local_mean,lime_rocket,resnet,30,0.36
Trace,local_mean,lime_rocket,resnet,40,0.3
Trace,local_mean,lime_rocket,resnet,50,0.26
Trace,local_mean,lime_rocket,resnet,60,0.26
Trace,local_mean,lime_rocket,resnet,70,0.26
Trace,local_mean,lime_rocket,resnet,80,0.23
Trace,local_mean,lime_rocket,resnet,90,0.2
Trace,local_mean,lime_rocket,resnet,100,0.19
Trace,global_mean,lime_rocket,knn,0,0.76
Trace,global_mean,lime_rocket,knn,10,0.56
Trace,global_mean,lime_rocket,knn,20,0.52
Trace,global_mean,lime_rocket,knn,30,0.57
Trace,global_mean,lime_rocket,knn,40,0.58
Trace,global_mean,lime_rocket,knn,50,0.53
Trace,global_mean,lime_rocket,knn,60,0.48
Trace,global_mean,lime_rocket,knn,70,0.33
Trace,global_mean,lime_rocket,knn,80,0.33
Trace,global_mean,lime_rocket,knn,90,0.26
Trace,global_mean,lime_rocket,knn,100,0.29
Trace,local_mean,lime_rocket,knn,0,0.76
Trace,local_mean,lime_rocket,knn,10,0.61
Trace,local_mean,lime_rocket,knn,20,0.53
Trace,local_mean,lime_rocket,knn,30,0.57
Trace,local_mean,lime_rocket,knn,40,0.55
Trace,local_mean,lime_rocket,knn,50,0.5
Trace,local_mean,lime_rocket,knn,60,0.4
Trace,local_mean,lime_rocket,knn,70,0.41
Trace,local_mean,lime_rocket,knn,80,0.32
Trace,local_mean,lime_rocket,knn,90,0.27
Trace,local_mean,lime_rocket,knn,100,0.19
Trace,global_mean,lime_rocket,MrSEQLClassifier,0,1.0
Trace,global_mean,lime_rocket,MrSEQLClassifier,10,0.77
Trace,global_mean,lime_rocket,MrSEQLClassifier,20,0.75
Trace,global_mean,lime_rocket,MrSEQLClassifier,30,0.67
Trace,global_mean,lime_rocket,MrSEQLClassifier,40,0.61
Trace,global_mean,lime_rocket,MrSEQLClassifier,50,0.47
Trace,global_mean,lime_rocket,MrSEQLClassifier,60,0.24
Trace,global_mean,lime_rocket,MrSEQLClassifier,70,0.24
Trace,global_mean,lime_rocket,MrSEQLClassifier,80,0.28
Trace,global_mean,lime_rocket,MrSEQLClassifier,90,0.28
Trace,global_mean,lime_rocket,MrSEQLClassifier,100,0.19
Trace,local_mean,lime_rocket,MrSEQLClassifier,0,1.0
Trace,local_mean,lime_rocket,MrSEQLClassifier,10,0.77
Trace,local_mean,lime_rocket,MrSEQLClassifier,20,0.75
Trace,local_mean,lime_rocket,MrSEQLClassifier,30,0.71
Trace,local_mean,lime_rocket,MrSEQLClassifier,40,0.68
Trace,local_mean,lime_rocket,MrSEQLClassifier,50,0.61
Trace,local_mean,lime_rocket,MrSEQLClassifier,60,0.46
Trace,local_mean,lime_rocket,MrSEQLClassifier,70,0.26
Trace,local_mean,lime_rocket,MrSEQLClassifier,80,0.18
Trace,local_mean,lime_rocket,MrSEQLClassifier,90,0.18
Trace,local_mean,lime_rocket,MrSEQLClassifier,100,0.19
